user_id,birth_year,country,user_settings,plan
user_14376,1961,Malta,0,Regular
user_14379,1984,United Kingdom,0,Regular
user_14381,1996,Poland,0,Regular
user_14382,1984,United Kingdom,0,Regular
user_14383,1988,Portugal,0,Regular
user_14384,1988,France,0,Regular
user_14385,1995,Ireland,1,Regular
user_14386,1994,United Kingdom,0,Regular
user_14389,1987,United Kingdom,0,Regular
user_14390,1954,United Kingdom,0,Regular
user_14392,1986,Ireland,0,Regular
user_14393,1999,United Kingdom,0,Regular
user_14394,1971,Poland,0,Regular
user_14396,1991,France,0,Regular
user_14397,1985,Estonia,0,Regular
user_14399,1995,France,0,Regular
user_14400,1991,Poland,0,Regular
user_14402,1988,Ireland,0,Regular
user_14403,1989,France,1,Regular
user_14404,1981,France,0,Regular
user_14405,1984,France,0,Regular
user_14406,1995,United Kingdom,0,Regular
user_14407,1970,United Kingdom,0,Regular
user_14408,1978,Romania,0,Regular
user_14412,1994,Poland,0,Regular
user_14413,1980,Romania,0,Regular
user_14414,1961,France,0,Regular
user_14415,1987,United Kingdom,0,Regular
user_14417,1989,United Kingdom,0,Regular
user_14418,1994,Romania,0,Regular
user_14419,1979,United Kingdom,0,Regular
user_14420,1998,United Kingdom,1,Special
user_14421,1961,France,0,Regular
user_14422,1980,United Kingdom,0,Regular
user_14424,1981,United Kingdom,0,Regular
user_14426,1976,Portugal,1,Regular
user_14427,1979,United Kingdom,0,Regular
user_14428,1987,United Kingdom,0,Premium
user_14430,2000,United Kingdom,0,Regular
user_14431,1989,Romania,0,Regular
user_14432,1967,Romania,0,Regular
user_14433,1999,Ireland,0,Regular
user_14434,1991,Romania,0,Regular
user_14435,1993,Malta,0,Regular
user_14436,1990,United Kingdom,0,Regular
user_14437,1966,Portugal,0,Regular
user_14438,1984,Lithuania,0,Regular
user_14440,1996,United Kingdom,0,Regular
user_14441,1981,Poland,1,Special
user_14442,1985,Romania,0,Regular
user_14443,1989,Poland,0,Regular
user_14444,1986,Romania,0,Premium
user_14445,1965,Poland,0,Regular
user_14447,1988,Ireland,1,Regular
user_14448,1950,United Kingdom,0,Regular
user_14449,1999,France,0,Regular
user_14450,1959,France,0,Regular
user_14451,1998,United Kingdom,0,Regular
user_14452,1969,Ireland,0,Regular
user_14454,1998,United Kingdom,0,Regular
user_14455,1985,Portugal,0,Regular
user_14456,1997,United Kingdom,1,Regular
user_14457,1991,Estonia,0,Regular
user_14458,1990,Estonia,0,Regular
user_14460,1996,Denmark,0,Regular
user_14462,1988,Ireland,0,Regular
user_14463,1995,United Kingdom,0,Regular
user_14464,1981,Romania,0,Regular
user_14465,1961,Romania,0,Regular
user_14466,1978,Malta,0,Regular
user_14467,1990,United Kingdom,0,Regular
user_14468,1995,Romania,0,Regular
user_14469,1961,United Kingdom,0,Regular
user_14470,1969,Poland,0,Regular
user_14471,1981,Romania,1,Regular
user_14472,1997,France,1,Regular
user_14473,1990,Poland,0,Regular
user_14474,1972,United Kingdom,0,Regular
user_14475,1980,United Kingdom,0,Regular
user_14476,1955,United Kingdom,0,Regular
user_14477,1995,France,0,Regular
user_14478,1982,United Kingdom,0,Regular
user_14479,1969,France,1,Regular
user_14480,1995,United Kingdom,1,Premium
user_14481,1983,United Kingdom,0,Regular
user_14483,1993,Romania,0,Regular
user_14484,1953,Estonia,0,Premium
user_14485,1963,United Kingdom,0,Regular
user_14486,1969,Poland,0,Regular
user_14487,1980,United Kingdom,0,Regular
user_14488,1976,Poland,0,Regular
user_14489,1991,Poland,0,Regular
user_14490,1976,United Kingdom,0,Regular
user_14491,1993,Poland,0,Regular
user_14492,1986,Portugal,1,Regular
user_14493,1995,France,0,Regular
user_14494,1998,United Kingdom,0,Regular
user_14495,1983,Poland,0,Regular
user_14496,1998,United Kingdom,0,Regular
user_14497,1993,United Kingdom,0,Regular
user_14498,1979,United Kingdom,0,Regular
user_14500,1968,Malta,0,Regular
user_14502,1979,United Kingdom,0,Regular
user_14503,1991,United Kingdom,0,Regular
user_14504,1992,Lithuania,0,Regular
user_14505,1995,United Kingdom,0,Regular
user_14506,1989,Ireland,0,Regular
user_14507,1976,Malta,0,Regular
user_14508,1992,France,0,Regular
user_14509,1976,United Kingdom,0,Regular
user_14510,1980,Estonia,0,Regular
user_14512,1987,Romania,0,Regular
user_14513,1982,United Kingdom,0,Regular
user_14514,2000,Poland,1,Regular
user_14515,1992,Poland,0,Regular
user_14516,1992,Romania,0,Regular
user_14517,1995,United Kingdom,1,Special
user_14518,1996,United Kingdom,1,Special
user_14519,1976,Malta,0,Special
user_14520,1958,Romania,0,Regular
user_14521,1977,United Kingdom,1,Regular
user_14523,1989,France,0,Regular
user_14525,1974,Estonia,0,Regular
user_14526,1994,United Kingdom,0,Regular
user_14527,1992,Romania,0,Regular
user_14528,1954,France,0,Regular
user_14530,1973,United Kingdom,0,Regular
user_14531,1993,Poland,0,Regular
user_14532,1988,Estonia,0,Regular
user_14533,1988,France,0,Regular
user_14535,1977,Portugal,0,Regular
user_14536,1984,Malta,0,Regular
user_14537,1982,Lithuania,0,Regular
user_14539,1988,Malta,0,Regular
user_14543,1988,Lithuania,0,Regular
user_14544,1961,Estonia,0,Regular
user_14547,1982,Romania,0,Regular
user_14548,1996,Estonia,0,Regular
user_14549,1982,Ireland,0,Regular
user_14550,1983,Romania,0,Regular
user_14551,1989,Poland,0,Regular
user_14552,1986,Estonia,0,Regular
user_14553,1980,Estonia,0,Regular
user_14554,1994,France,0,Regular
user_14555,1989,Poland,0,Regular
user_14556,1994,Ireland,1,Regular
user_14557,1983,United Kingdom,0,Regular
user_14558,1984,Romania,0,Regular
user_14559,1984,Romania,0,Regular
user_14561,1980,Poland,0,Regular
user_14562,1978,Poland,0,Regular
user_14563,1973,United Kingdom,0,Regular
user_14565,1990,Romania,0,Regular
user_14566,1982,United Kingdom,0,Regular
user_14567,1965,United Kingdom,0,Regular
user_14570,1992,Poland,0,Regular
user_14571,1967,France,0,Regular
user_14572,1982,Denmark,1,Regular
user_14573,1997,Malta,0,Regular
user_14574,1993,France,0,Regular
user_14575,1970,France,1,Premium
user_14577,1995,Poland,1,Regular
user_14578,1997,Ireland,0,Regular
user_14579,1985,Romania,0,Regular
user_14580,1950,France,0,Regular
user_14582,1987,France,0,Regular
user_14583,1982,Portugal,0,Regular
user_14584,1997,Portugal,1,Regular
user_14585,1965,United Kingdom,0,Regular
user_14586,1961,United Kingdom,0,Regular
user_14587,1970,United Kingdom,0,Regular
user_14588,1993,United Kingdom,0,Regular
user_14590,1973,France,0,Regular
user_14591,1987,Romania,0,Premium
user_14592,1978,Romania,0,Regular
user_14593,1996,France,0,Regular
user_14594,1985,United Kingdom,0,Regular
user_14596,1995,United Kingdom,0,Regular
user_14597,1979,France,0,Special
user_14598,1973,United Kingdom,1,Regular
user_14599,1974,Denmark,0,Regular
user_14601,1992,Denmark,0,Regular
user_14602,2000,United Kingdom,0,Regular
user_14603,1983,France,0,Regular
user_14604,1973,Lithuania,0,Regular
user_14605,1986,United Kingdom,0,Regular
user_14606,1966,United Kingdom,0,Regular
user_14607,1977,France,0,Regular
user_14608,1978,United Kingdom,0,Regular
user_14610,1996,France,1,Regular
user_14611,1992,United Kingdom,0,Regular
user_14612,1991,Poland,0,Regular
user_14613,1957,Ireland,0,Regular
user_14614,1994,France,0,Premium
user_14615,1996,Romania,1,Regular
user_14616,1993,Ireland,0,Regular
user_14617,1969,United Kingdom,0,Premium
user_14618,1990,Poland,0,Regular
user_14619,1980,Romania,0,Regular
user_14620,1979,Romania,0,Regular
user_14621,1977,Portugal,0,Premium
user_14623,1998,Ireland,0,Regular
user_14624,1992,United Kingdom,0,Regular
user_14625,1986,United Kingdom,0,Regular
user_14626,1977,Romania,0,Regular
user_14629,1985,Portugal,0,Regular
user_14631,1992,Ireland,0,Regular
user_14632,1997,Ireland,0,Regular
user_14633,1991,France,0,Regular
user_14634,1990,Estonia,0,Regular
user_14635,1980,United Kingdom,0,Regular
user_14636,1980,Portugal,1,Regular
user_14639,1999,United Kingdom,0,Regular
user_14640,1977,Romania,0,Regular
user_14641,1982,France,0,Regular
user_14642,1981,United Kingdom,0,Regular
user_14643,1991,Portugal,0,Regular
user_14644,1971,Ireland,1,Premium
user_14645,1999,Poland,0,Regular
user_14646,1993,United Kingdom,0,Regular
user_14649,1981,Estonia,0,Regular
user_14650,1993,United Kingdom,0,Regular
user_14651,1971,Ireland,0,Regular
user_14652,1991,Poland,0,Regular
user_14653,1980,Estonia,0,Regular
user_14654,1993,United Kingdom,0,Regular
user_14657,1979,United Kingdom,0,Regular
user_14658,1966,Ireland,1,Regular
user_14660,1990,Poland,0,Regular
user_14661,1963,France,0,Regular
user_14662,1988,United Kingdom,0,Regular
user_14663,1993,United Kingdom,0,Regular
user_14664,1982,United Kingdom,0,Regular
user_14666,1987,Ireland,0,Regular
user_14667,1990,Portugal,0,Regular
user_14668,1979,United Kingdom,0,Regular
user_14670,1969,Estonia,1,Regular
user_14671,1994,Ireland,0,Regular
user_14672,2000,France,1,Regular
user_14673,1960,Lithuania,0,Regular
user_14674,2000,Poland,0,Regular
user_14675,1989,Romania,0,Regular
user_14676,1986,Ireland,0,Regular
user_14677,1989,United Kingdom,0,Regular
user_14678,1996,Poland,0,Regular
user_14679,1980,Malta,0,Regular
user_14680,1988,United Kingdom,0,Regular
user_14681,1993,Ireland,0,Regular
user_14682,1967,Lithuania,0,Regular
user_14683,1997,United Kingdom,0,Regular
user_14684,1965,Poland,0,Regular
user_14685,1991,Portugal,0,Regular
user_14686,1989,Poland,0,Regular
user_14687,1992,United Kingdom,0,Regular
user_14688,1990,Romania,0,Regular
user_14689,1951,Ireland,0,Regular
user_14690,1993,United Kingdom,0,Regular
user_14691,1997,United Kingdom,0,Regular
user_14692,1992,Estonia,1,Regular
user_14693,1991,Romania,0,Regular
user_14694,1979,France,0,Regular
user_14695,1992,France,0,Regular
user_14696,1976,France,0,Regular
user_14697,1991,Ireland,0,Regular
user_14698,1995,Denmark,0,Regular
user_14699,1982,Lithuania,0,Regular
user_14700,1983,France,0,Regular
user_14701,1993,United Kingdom,0,Regular
user_14703,1995,Ireland,0,Regular
user_14704,1989,Romania,0,Regular
user_14705,1975,Estonia,0,Regular
user_14706,1988,United Kingdom,1,Regular
user_14707,1993,Ireland,0,Regular
user_14710,1981,United Kingdom,1,Regular
user_14711,1982,Lithuania,0,Regular
user_14712,1997,France,1,Regular
user_14713,1992,Malta,0,Regular
user_14714,1990,Romania,0,Regular
user_14715,1985,Romania,0,Regular
user_14717,1975,Romania,0,Regular
user_14718,1992,Estonia,0,Regular
user_14719,1989,France,0,Regular
user_14720,1974,Romania,0,Regular
user_14721,1994,France,0,Regular
user_14722,1986,United Kingdom,0,Regular
user_14723,1989,United Kingdom,0,Regular
user_14724,1996,United Kingdom,0,Regular
user_14725,1988,Ireland,0,Regular
user_14726,1983,Lithuania,0,Regular
user_14727,1963,United Kingdom,0,Regular
user_14728,1983,Lithuania,0,Regular
user_14730,1995,Romania,0,Regular
user_14732,1987,France,0,Regular
user_14733,1994,France,0,Regular
user_14734,1993,Poland,0,Regular
user_14735,1979,Romania,0,Premium
user_14736,1994,Denmark,0,Regular
user_14737,1984,Estonia,0,Regular
user_14738,1972,Ireland,0,Regular
user_14739,1990,United Kingdom,0,Premium
user_14740,1979,Estonia,0,Regular
user_14741,1989,United Kingdom,0,Regular
user_14742,1980,Lithuania,0,Regular
user_14743,1997,Estonia,0,Regular
user_14744,1964,United Kingdom,0,Regular
user_14745,1991,Romania,0,Regular
user_14746,1988,United Kingdom,0,Regular
user_14748,1967,United Kingdom,0,Regular
user_14749,1987,Estonia,1,Special
user_14750,1952,United Kingdom,0,Regular
user_14751,1980,United Kingdom,0,Regular
user_14753,1986,Romania,0,Regular
user_14754,1990,Romania,0,Regular
user_14755,1993,Poland,0,Regular
user_14757,1995,United Kingdom,1,Special
user_14758,1999,Ireland,0,Regular
user_14759,1999,United Kingdom,0,Special
user_14760,1983,Estonia,0,Regular
user_14761,1982,Romania,0,Regular
user_14762,1990,Lithuania,0,Regular
user_14763,1993,Ireland,1,Regular
user_14764,1992,Estonia,0,Regular
user_14765,1994,Portugal,0,Regular
user_14766,1997,Poland,1,Regular
user_14768,1987,Romania,0,Regular
user_14770,1960,United Kingdom,0,Regular
user_14771,1994,United Kingdom,0,Regular
user_14772,1996,Denmark,0,Regular
user_14773,1980,United Kingdom,0,Premium
user_14775,1979,Malta,0,Regular
user_14776,1975,United Kingdom,0,Regular
user_14777,1995,France,0,Regular
user_14778,1989,Poland,0,Regular
user_14779,1991,United Kingdom,1,Regular
user_14780,1982,Lithuania,1,Regular
user_14781,1978,United Kingdom,0,Regular
user_14782,1993,France,0,Regular
user_14783,1987,United Kingdom,0,Regular
user_14784,1991,France,0,Regular
user_14785,1977,Portugal,0,Regular
user_14786,1970,France,0,Regular
user_14787,1981,France,0,Regular
user_14788,1982,United Kingdom,0,Regular
user_14791,1960,United Kingdom,0,Regular
user_14792,1996,Romania,1,Regular
user_14794,1983,United Kingdom,0,Regular
user_14796,1989,United Kingdom,0,Regular
user_14797,1988,United Kingdom,1,Premium
user_14798,1993,Portugal,0,Regular
user_14799,1986,Romania,1,Special
user_14800,1974,Portugal,0,Regular
user_14801,1967,Lithuania,0,Regular
user_14803,1983,United Kingdom,0,Regular
user_14804,1995,Poland,0,Regular
user_14805,1969,France,0,Regular
user_14806,1960,United Kingdom,0,Regular
user_14807,1980,United Kingdom,0,Regular
user_14808,1993,Ireland,0,Regular
user_14809,1981,Poland,0,Regular
user_14810,1979,Malta,1,Regular
user_14811,1954,Romania,0,Premium
user_14812,1981,United Kingdom,0,Regular
user_14813,2000,Malta,0,Regular
user_14814,1991,Romania,0,Regular
user_14815,1965,Ireland,0,Regular
user_14816,1975,Poland,0,Regular
user_14817,1986,United Kingdom,0,Regular
user_14819,1975,United Kingdom,0,Regular
user_14820,1947,United Kingdom,0,Regular
user_14821,1977,France,0,Regular
user_14822,1990,Estonia,0,Regular
user_14823,1988,Lithuania,0,Special
user_14824,1964,United Kingdom,0,Regular
user_14825,1995,France,0,Regular
user_14826,1976,Malta,0,Regular
user_14827,1990,Ireland,0,Regular
user_14828,1966,Denmark,0,Regular
user_14829,1989,United Kingdom,0,Regular
user_14830,1997,United Kingdom,0,Regular
user_14831,1966,United Kingdom,0,Regular
user_14832,1988,Ireland,0,Regular
user_14833,1977,United Kingdom,0,Regular
user_14834,1980,Poland,0,Regular
user_14835,1966,United Kingdom,0,Regular
user_14836,1998,Ireland,0,Regular
user_14839,2000,United Kingdom,0,Regular
user_14840,1997,United Kingdom,0,Regular
user_14841,1982,Ireland,0,Regular
user_14842,1993,France,0,Regular
user_14843,1990,Denmark,0,Regular
user_14844,1987,United Kingdom,0,Regular
user_14845,1949,United Kingdom,0,Regular
user_14846,1988,Ireland,0,Regular
user_14848,1983,Romania,0,Regular
user_14849,1986,Poland,1,Regular
user_14850,1993,Romania,0,Regular
user_14851,1996,Poland,0,Regular
user_14852,1995,Poland,0,Regular
user_14853,1973,France,0,Regular
user_14854,1993,France,0,Premium
user_14855,1990,United Kingdom,0,Premium
user_14856,1953,Malta,0,Regular
user_14857,2000,Romania,0,Regular
user_14858,1989,France,0,Regular
user_14859,1985,Poland,0,Regular
user_14861,1939,Portugal,0,Regular
user_14862,1985,Romania,1,Regular
user_14863,1977,United Kingdom,0,Regular
user_14864,1971,Ireland,0,Regular
user_14865,1992,France,0,Regular
user_14866,1998,Denmark,0,Regular
user_14867,1990,Denmark,0,Regular
user_14868,1975,United Kingdom,1,Regular
user_14869,1977,Poland,0,Regular
user_14870,1981,United Kingdom,0,Regular
user_14872,1999,Ireland,0,Regular
user_14873,1994,United Kingdom,0,Regular
user_14877,1978,Poland,1,Regular
user_14878,1996,Poland,1,Regular
user_14879,1937,United Kingdom,0,Regular
user_14880,1983,Estonia,0,Regular
user_14882,1978,United Kingdom,0,Premium
user_14883,1971,Portugal,0,Regular
user_14884,1989,Ireland,0,Regular
user_14885,1994,Romania,0,Regular
user_14887,1966,Lithuania,0,Regular
user_14888,1988,United Kingdom,0,Regular
user_14889,1929,France,0,Regular
user_14890,1991,Ireland,0,Regular
user_14891,1988,Romania,0,Regular
user_14892,1996,Romania,0,Regular
user_14894,1998,United Kingdom,1,Regular
user_14895,1989,United Kingdom,1,Premium
user_14896,1986,France,0,Regular
user_14897,1959,Romania,0,Regular
user_14899,1995,France,0,Regular
user_14900,1959,France,0,Premium
user_14902,1976,Romania,0,Regular
user_14903,1971,Malta,0,Regular
user_14904,1975,Romania,0,Regular
user_14905,1980,Malta,0,Regular
user_14906,1993,Malta,0,Regular
user_14907,1991,France,0,Regular
user_14908,1986,Lithuania,0,Regular
user_14909,1997,France,0,Regular
user_14910,1964,Ireland,0,Regular
user_14911,1987,Estonia,0,Regular
user_14912,1999,United Kingdom,1,Regular
user_14913,1996,Romania,0,Regular
user_14914,1967,Poland,0,Regular
user_14916,1992,Romania,1,Special
user_14917,1982,Malta,1,Regular
user_14918,1999,Ireland,0,Regular
user_14919,1965,Poland,0,Regular
user_14920,1968,Malta,0,Regular
user_14921,1985,United Kingdom,0,Regular
user_14922,1972,United Kingdom,0,Regular
user_14923,1981,Portugal,0,Regular
user_14924,1994,Estonia,0,Regular
user_14925,1998,United Kingdom,1,Regular
user_14926,1942,Ireland,0,Regular
user_14928,1989,United Kingdom,0,Regular
user_14929,1994,United Kingdom,0,Regular
user_14930,1999,Romania,1,Regular
user_14931,1994,United Kingdom,0,Regular
user_14932,1993,Romania,0,Regular
user_14934,1976,Romania,0,Regular
user_14935,1990,Poland,0,Regular
user_14936,1973,United Kingdom,1,Special
user_14939,1982,Romania,0,Regular
user_14941,1991,Romania,0,Regular
user_14942,1997,United Kingdom,1,Special
user_14945,1993,Romania,0,Regular
user_14946,1977,France,0,Premium
user_14947,1983,Malta,0,Regular
user_14948,1992,United Kingdom,0,Special
user_14949,1982,United Kingdom,0,Regular
user_14950,1984,Estonia,0,Regular
user_14951,1967,United Kingdom,0,Regular
user_14952,2000,United Kingdom,0,Regular
user_14953,1996,United Kingdom,0,Regular
user_14955,1989,United Kingdom,0,Regular
user_14957,1996,Poland,0,Regular
user_14958,1964,Romania,0,Regular
user_14959,1991,France,1,Regular
user_14960,1992,United Kingdom,0,Regular
user_14961,1984,France,0,Regular
user_14962,1989,United Kingdom,0,Regular
user_14963,1982,United Kingdom,0,Regular
user_14964,1983,Portugal,0,Regular
user_14965,1990,Poland,0,Regular
user_14966,1978,Poland,0,Regular
user_14967,1993,United Kingdom,0,Regular
user_14968,1994,United Kingdom,0,Regular
user_14969,1968,Poland,0,Regular
user_14970,1997,United Kingdom,0,Regular
user_14971,1971,United Kingdom,0,Regular
user_14973,1986,Poland,0,Regular
user_14974,1995,United Kingdom,1,Regular
user_14975,1970,Portugal,0,Regular
user_14976,1996,United Kingdom,0,Regular
user_14977,1989,Romania,1,Regular
user_14978,1997,United Kingdom,0,Regular
user_14979,1998,Malta,0,Regular
user_14980,1986,France,1,Premium
user_14981,1988,Romania,0,Regular
user_14983,1992,Estonia,0,Regular
user_14984,1993,Malta,0,Regular
user_14985,1996,Estonia,0,Regular
user_14986,1990,United Kingdom,0,Regular
user_14987,1980,United Kingdom,0,Regular
user_14988,1985,Romania,0,Regular
user_14989,1991,Romania,1,Regular
user_14991,1996,Ireland,0,Regular
user_14992,1995,United Kingdom,0,Regular
user_14993,1979,France,0,Premium
user_14995,1982,United Kingdom,0,Regular
user_14996,1996,Malta,1,Regular
user_14997,1983,Ireland,1,Regular
user_14998,1966,United Kingdom,0,Regular
user_14999,1991,Ireland,0,Regular
user_15000,1980,United Kingdom,0,Regular
user_15001,1988,Estonia,0,Regular
user_15002,1981,Portugal,0,Regular
user_15003,1977,France,1,Regular
user_15004,1993,United Kingdom,0,Regular
user_15005,1979,Poland,0,Regular
user_15006,1993,Ireland,0,Regular
user_15007,1991,Romania,0,Regular
user_15008,1975,Romania,0,Regular
user_15009,1993,Malta,0,Regular
user_15010,1996,United Kingdom,0,Regular
user_15011,1993,Ireland,0,Regular
user_15012,1980,Malta,1,Regular
user_15013,1966,France,0,Regular
user_15014,1978,Poland,0,Regular
user_15016,1983,Romania,0,Regular
user_15017,1979,United Kingdom,0,Regular
user_15019,1985,United Kingdom,1,Regular
user_15020,1993,France,0,Regular
user_15021,1993,Lithuania,0,Regular
user_15022,1976,France,0,Regular
user_15024,1944,France,0,Regular
user_15025,1990,Estonia,1,Regular
user_15026,1990,United Kingdom,0,Regular
user_15027,1995,Romania,0,Regular
user_15030,1994,Romania,0,Regular
user_15031,1995,United Kingdom,0,Regular
user_15032,1989,Romania,0,Regular
user_15033,1993,Poland,0,Regular
user_15034,1996,Poland,1,Regular
user_15036,1995,United Kingdom,0,Regular
user_15037,1977,United Kingdom,0,Regular
user_15038,1996,Romania,0,Regular
user_15039,1984,Romania,0,Regular
user_15041,1997,United Kingdom,0,Regular
user_15042,2000,Estonia,0,Regular
user_15043,1991,Ireland,0,Regular
user_15044,1980,United Kingdom,0,Regular
user_15046,1952,United Kingdom,0,Regular
user_15048,1985,Portugal,0,Regular
user_15049,2000,United Kingdom,0,Regular
user_15050,1960,United Kingdom,0,Regular
user_15051,1994,Romania,1,Regular
user_15052,1978,France,0,Regular
user_15053,1982,Romania,1,Premium
user_15054,1981,Romania,1,Regular
user_15056,1994,United Kingdom,0,Regular
user_15057,1994,Denmark,0,Regular
user_15058,1994,Ireland,0,Regular
user_15059,1968,Estonia,0,Regular
user_15060,1968,Ireland,0,Regular
user_15061,1999,United Kingdom,0,Regular
user_15062,1992,United Kingdom,0,Regular
user_15063,1985,France,0,Regular
user_15064,1970,Estonia,0,Regular
user_15065,1973,Ireland,1,Regular
user_15066,1978,United Kingdom,0,Regular
user_15067,1986,France,0,Regular
user_15068,1981,United Kingdom,1,Premium
user_15069,1988,Ireland,0,Regular
user_15070,1987,Romania,0,Regular
user_15072,1982,Romania,0,Regular
user_15073,1994,United Kingdom,0,Regular
user_15074,1981,Estonia,0,Regular
user_15075,1987,Lithuania,0,Regular
user_15077,1990,United Kingdom,0,Regular
user_15078,1980,Romania,0,Special
user_15079,1982,Poland,0,Regular
user_15080,1994,Ireland,0,Regular
user_15081,1973,United Kingdom,0,Regular
user_15082,1975,Poland,0,Regular
user_15083,1980,Romania,0,Regular
user_15084,1988,France,0,Regular
user_15085,1994,Malta,0,Regular
user_15086,1970,France,0,Regular
user_15087,1993,Romania,0,Regular
user_15088,1969,Malta,0,Regular
user_15089,1992,Poland,0,Regular
user_15090,1989,Lithuania,0,Regular
user_15091,1988,Poland,0,Regular
user_15092,1988,Poland,0,Regular
user_15093,1996,United Kingdom,0,Regular
user_15095,1976,United Kingdom,0,Regular
user_15096,1992,France,0,Regular
user_15097,1995,United Kingdom,0,Regular
user_15098,1970,Estonia,1,Regular
user_15099,1965,Malta,1,Regular
user_15100,1996,Romania,0,Regular
user_15101,1969,United Kingdom,0,Regular
user_15102,1988,Estonia,0,Regular
user_15103,1963,France,0,Regular
user_15104,1978,United Kingdom,0,Regular
user_15107,1990,Ireland,0,Regular
user_15108,1979,Ireland,0,Regular
user_15109,1985,United Kingdom,0,Regular
user_15110,1999,Estonia,0,Regular
user_15111,1985,United Kingdom,0,Regular
user_15112,1982,Poland,1,Regular
user_15113,1981,United Kingdom,0,Regular
user_15114,1960,United Kingdom,0,Regular
user_15115,1984,Ireland,0,Regular
user_15116,1987,United Kingdom,1,Special
user_15117,1992,United Kingdom,0,Regular
user_15118,1998,United Kingdom,0,Regular
user_15119,1995,United Kingdom,0,Regular
user_15121,1996,France,1,Regular
user_15124,1994,Poland,1,Regular
user_15125,1971,Portugal,0,Regular
user_15126,1999,Ireland,0,Regular
user_15127,1996,Estonia,1,Regular
user_15128,1965,Denmark,0,Regular
user_15129,1985,Poland,0,Regular
user_15130,1978,United Kingdom,0,Regular
user_15132,1994,Poland,0,Regular
user_15133,1991,Poland,0,Regular
user_15134,1973,United Kingdom,0,Regular
user_15135,1980,Ireland,0,Regular
user_15136,1993,Ireland,0,Regular
user_15137,1993,Ireland,0,Regular
user_15138,1986,United Kingdom,0,Regular
user_15141,1989,Poland,0,Regular
user_15142,1983,Poland,1,Regular
user_15144,1970,France,0,Regular
user_15146,1987,France,0,Regular
user_15147,1960,France,0,Regular
user_15148,1996,Portugal,0,Regular
user_15149,1993,United Kingdom,0,Regular
user_15150,1984,Poland,0,Regular
user_15151,1942,United Kingdom,0,Regular
user_15152,1994,United Kingdom,0,Regular
user_15153,1977,United Kingdom,0,Regular
user_15154,1992,France,1,Regular
user_15155,1989,Estonia,0,Regular
user_15156,1995,Estonia,0,Regular
user_15157,1992,Ireland,1,Regular
user_15159,1996,Poland,1,Regular
user_15160,1977,Ireland,0,Regular
user_15161,1995,France,0,Regular
user_15162,1994,Ireland,1,Regular
user_15165,1985,Poland,0,Regular
user_15166,1954,France,0,Premium
user_15167,1989,Poland,0,Regular
user_15168,1973,Portugal,0,Regular
user_15169,2000,Lithuania,0,Regular
user_15170,1993,Poland,0,Regular
user_15171,1986,United Kingdom,0,Regular
user_15172,1990,United Kingdom,0,Regular
user_15173,1999,Malta,0,Regular
user_15174,1989,Romania,0,Regular
user_15176,1996,Portugal,0,Regular
user_15177,1983,Romania,0,Regular
user_15178,1987,Romania,0,Regular
user_15179,1962,Lithuania,0,Regular
user_15180,1989,Lithuania,0,Regular
user_15181,1969,United Kingdom,0,Regular
user_15182,1984,France,0,Regular
user_15183,1994,Poland,0,Regular
user_15184,1983,France,0,Regular
user_15185,1964,Malta,0,Regular
user_15186,1992,United Kingdom,0,Regular
user_15187,1985,Portugal,0,Regular
user_15189,1998,France,0,Regular
user_15190,1991,Ireland,0,Regular
user_15191,1994,France,0,Regular
user_15192,1994,United Kingdom,0,Regular
user_15193,1986,Estonia,0,Regular
user_15194,1967,United Kingdom,0,Regular
user_15195,1992,United Kingdom,0,Special
user_15196,1999,Malta,0,Regular
user_15198,1997,Romania,0,Regular
user_15201,1987,Ireland,0,Regular
user_15202,1999,United Kingdom,0,Regular
user_15203,1976,United Kingdom,0,Regular
user_15204,1984,United Kingdom,0,Regular
user_15205,1989,Malta,0,Regular
user_15206,1975,United Kingdom,1,Premium
user_15207,1992,Denmark,0,Premium
user_15208,1991,Malta,0,Regular
user_15210,1979,United Kingdom,0,Regular
user_15211,1990,Poland,0,Regular
user_15212,1988,Poland,0,Regular
user_15213,1979,Romania,0,Regular
user_15214,1993,Poland,0,Regular
user_15216,1993,Poland,1,Regular
user_15218,1978,Estonia,0,Regular
user_15219,1981,Portugal,1,Regular
user_15221,1976,Poland,1,Regular
user_15222,1977,Poland,0,Regular
user_15223,1996,United Kingdom,0,Regular
user_15225,1998,Poland,0,Regular
user_15228,1997,United Kingdom,0,Regular
user_15229,2000,Lithuania,0,Regular
user_15230,1992,Poland,0,Regular
user_15231,1990,United Kingdom,0,Regular
user_15233,1989,Estonia,0,Regular
user_15234,1995,Poland,0,Regular
user_15235,1990,United Kingdom,0,Regular
user_15236,1986,United Kingdom,1,Regular
user_15237,1992,United Kingdom,0,Regular
user_15238,1996,United Kingdom,0,Regular
user_15239,1996,United Kingdom,0,Regular
user_15240,1977,United Kingdom,0,Regular
user_15241,1971,Poland,0,Regular
user_15242,1958,Portugal,0,Regular
user_15243,1996,Estonia,0,Regular
user_15244,1982,France,0,Regular
user_15245,1986,United Kingdom,0,Regular
user_15246,1993,Poland,0,Regular
user_15247,1986,United Kingdom,0,Regular
user_15248,1994,United Kingdom,1,Regular
user_15249,1991,United Kingdom,0,Regular
user_15250,1986,United Kingdom,0,Regular
user_15251,1962,United Kingdom,0,Regular
user_15254,1991,France,0,Regular
user_15255,1984,Poland,0,Regular
